Rating,cleaned_text_str
1,generally get food delivered place kung pao chicken rice bowl favourite place served veg fried rice spicy daily like also tasted fish n chip place menu bit pricy tasted good!
1,recently visited lunch office team mate food really good staff polite quick respond ambience pretty pleasing one issue place parking area really really cramped small since shared eatery building parking car bit headache
1,one good place hangout financial district ambience good food tasty tried pasta chilli pepper rice bowl additionally zomato gold work
1,ordered veg pasta lasagne butter chicken biryani colsaw salad food really good specially recommend biryani flavour good ambience service really good must visit
1,place nearby house order lot time mostly tried pasta almost variety good thai curry dish also average cute place hangout
1,place gold want good dining experience financial district amid star hotel big name place made mark cheap thats fine considering portion serve taste done one burger riceroti curry zomato gold come rescue one like simple chicken burger lemonade burger come potato wedge salad
1,deli9 lot good food offer flock place pretty frequently favorite pan fried fish steak sizzler fan sizzlers request would serve sans fanfare tried grilled tenderloin steak well live upto expectation dry chewy sadly pasta quite tasty tried pink sauce pizza tried garden veg like fish chip try disappointed cold coffee great bitter watery like creamy balanced kind like mocktails would suggest leave ginger lime fizz poor version limca mojitos pretty refreshing though
1,tried chicken stuffed steak fish steak genuinely impressive waiter friendly fast service well zomato gold membership could avail offer destroyed hunger pangs!
0,hunt nice place meet folk busy it’s let staff really need pickup service behavior nice experience food saved place star coz tasting decent great willing visit would give choice
1,good place dine food really good although much order ambience really nice giving star friend love aloo pulav
1,quite number time tried varitey burger pizza grilled chicken time favourite cajun marinated chicken breast texmex burger way cook meat becomes succulent juicy without losing flavor would highly recommend texmex burger delicious cheese patty vegetable make one hell bite pizza also taste worthy despite nonvegetarian really enjoyed garden veg pizza thin crust generous topping besides food service quick ambiance definitely something enjoy friend colleague even weekday highly recommended area near wipro circle gachibowli ambiance service food value money
1,place good food cute ambience small place filled memory good time got menu pasta burger various kind bowl got amazing coffee cake nacho good returned dish pizza finger licking
0,visited deli many time good experience particular time didn’t ordered singaporean prawn starter using zomato gold waiter insisted place order dish together haven’t heard anywhere question waiter agreed quantity prawn underwhelming although raat good ordered chicken lasagna safe bet along cold coffee overall service disappointed good shot good food
0,food good expected service could better please concentrate taste place lunch better try dinner
1,decent place hangout spend time good food average ambience decent place hangout spend time good food average ambience
1,rice bowl dessert must try chocolate served hot delicious good ambience price speed service special call cutlery menu less complicated hence get paradox choice welcome zomato gold tamper food quality use gold membership unlike restaurant
1,excellent place good ambiance great food especially love fact portion meant one person everyone order want punjab putter thai curry must
0,worst restaurant mentioned zomato gold denied order mentioned earlier zomato gold accept iti felt cheated zomato gold restaurant deny way
1,great place good food ambience sizzlers great hot dog pizza quite good ambience food
0,okay really get agitated coffee order meet credential think understand ingredient type coffee ordercoz asked strong cappuccino offered term milky latte food well ordered pav bhaji okayishi know keema pav tasted though place great compare cafe town
1,amazing burger pizza ambience good we’ve tasted chicken burger tex mex lamb burger tasteful pizza good
0,disappointing experience today eyeing place since long planned brunch loved place spacious ambiance really good first thing ordered coffee serving hot beverage next wanted try pizza serve different shape unavailable felt like ordering anything highly disappointed
1,like second home dinner lunch like time comfortable place food good favourite paneer bhurji dal makhni tandoori roti love pav bhaji tried almost menu
1,many time always place never disappoints last time went ordered chicken lasagna singaporean prawn also cold coffee picture kheema pav time favourite dish give try recommend book table sometimes place busy staff polite well trained service prompt ambience great
0,food taste good however bad experience freshness food served happened eating restaurant second time ordered home delivery
1,ordered cape ground chicken lasagne along garlic chilli spiced chicken pizza dish awesome minced chicken lasagne perfectly cooked pizza thin crust good flavor top zomato gold offer well!
0,deli staff didn’t basic courtesy inform diner would appropriate unlock gold gave dish feee whereas ordered total across diner
0,favourite deli9 cheesy enchilada nightmare whyyy change taste much? ambience food service
1,small lively place good service love nacho served cream mayo etc main course dish combination good evethng worth trying
1,place decent ambiencem good variety food also great variety dessert food good best part location close tech space
1,lunch many time nice place good food never issue service many variety food starting sizzling paneer roti
1,branch deli popular nankramguda building house eatery definitely stand place nice young ambiance seems premium inviting service pretty quick staff also accommodating knowledgeable zomato gold food best part place inspite offering multiple cuisine ranging thai italian continental indian lebanese seem get balance perfectly right
0,nice dinner planned wife lunch many time place evening special got cockroach along meal complained thing offered replace dish
1,burger delicious lemonade drinkfirst time used zomato goldthe ambience also goodwould love come back againmoreover it’s near working place
1,visited place weekday evening snack ambience good service prompt responsive ordered pineapple lemonade cheesy fry chicken burger liked cheesy fry mustard sauceand burger overall good place hangout snack visit place
1,place never disappoints never totally love nacho chaat starter prepared warm crispy right dose sour sweet flavour paav bhaji also good main course paneer bhurji combo time favourite also must try lasagna place byw love give good quantity food well staff super courteous
1,good place quick food satisfy taste bud couple time friend every time food good service prompt
1,ambiance restaurant spacious good service fast know order table must careful quantity dish went green pea veg soup delicious heartfilling main course went punjab puttar veg delicious sufficient people went fish main spicy huge disappointment overall experience good great
1,place many time tried different dish never bad experience many dessert option though little disappointing
0,lol paid buck tasted like ready made pasta without salt along tiny flaky piece bread neither butter garlic wrapped aluminium foil seen effort place charge buck dish bad counted three piece capsicum total halfassed pasta year super disappointed
1,one best cafe around area wide variety option menu singaporean chilli prawn keema pav always opt doubt! ambience also pretty cool service impressive must visit place hanging
1,overall experience place nice warm ambience tower burger available ordered chicken burger along lamb pizza lasagne burger amazing patty juicy perfect pizza also good lasagne tad bit disappointing felt grainy mouth tasted delicious service prompt would love visit place
0,always merrier hot dog lettuce tomato tasting like sub sandwich although removing veggie tasted really nice home style potato wedge good attempt little bland penne pasta overcooked sauce soaked flavour hence tasted undercooked best part desert old fashioned pastry sweet chocolate overall experience goodsince staff considerate ambience comforting
1,deli bistro one good find area u looking place like near office quite long usually compromise ok place lunch also working around place deli bistro place serve variety food option satisfied palate ambiance place pretty nice place conversation meal staff polite friendly professional menu food almost everything mood portion size decent taste also pretty good kashmiri kebab platter thai curry rice good looking forward try dish update review
0,disappointed really disappointed eating original banjara hill outlet sheer letdown loved banjara hill outlet
0,allmost item ordered tasteless plus service average guy taking order appeared rude behaving like owner care come back
1,great ambience great food ordered thai curry rice paneer butter masala paratha veg manchurian bowl easily accessible place friendly staff definitely must try!
0,visited place office impressed offering food although food served differently presented usual like much find place repeat although friend like would recommend visit chill group friend
1,best part place ambiance music cool friendly staff friend ordered lamb burger small size worth amount time really tasty!
1,food small ambience filled memory good time deli9bistro revamping menu across outlet burger rice bowl noodle bowl got like sit back amazing orange frioska whip mangalore fried chicken deli9 bistro amazing cake burger whole lot varities choose menu must visit place although confusion choice clearly declare winner liking
1,really love food itiqliand english food awesome would really suggest people taking break traditional course reallt try place
1,one favorite restaurant locality great food good interior good service love set menu quality portion size taste food never disappoints favorite stuffed chicken breast curry cream risotto chicken broccoli hyderabad hot pizza
1,frio! like unique name like unique place frio one awesome place whats really nice day see black interior really catching trend done real good food amazing baked pizza really tasty cool cooler drink tasty snacker lip smacking u person sachin really nice spot served u right made sure food experience smooth kept asking u feedback food lovely place must go thankyou frio!
1,food food goodeach every item deliciousthey awesomeits best place quick lunch shake good serve perfect drink mesmerizing food ambience small place beautifully maintained visit place evening enjoy ambience place service staff service fast dont wait anything staff well mannered quick responding order well trained handle guest make feel comfortable quantity price thank
0,multiple bad experience food bad waiter impolitewhile leaving car today got stuck parking frio manager outside pretended hear honking
1,best food ever hadsatisfied every dish yummy tried club chilly cheese toastmezze platterflorenten gardenspicy tomato arabiattasignature mushroom risoto frio signature tiramasuevery thing great uniqueit place spicy loversu visit place taste unique delicious foodlove ambience
1,ambience food service value money came quick lunch ordered mezze platter wild mushroom fricassee peach iced tea hummus tasted good pita bread little hard pasta heavenly perfectly cooked pasta lot mushroom amazing sauce iced tea tasted nice little sweet make sure mention you’re fan super sweet drink could improve service bit staff little slow less responsive even isn’t crowded term value you’re gold member surely trying place
1,favorite comfort food place almost item menu super tasty keema puff one best tasted pizza pasta delicious
0,good location menu first seemed like ordinary place good feel according food price quite high like ingredient imported food decent drink average experience
1,really really nice addition gachibowli food scene place comfortably furnished rather perfect long catch delectable food pineapple espresso burger pork rib highly recommended pizza looked interesting well good value money good service although server seemed slightly clueless initially definitely worth couple visit
0,food okaybut behaviour staff unwelcoming really need learn speak guestswhen guest ask anything need answer patiently
1,first bday last year place serf kickass fried chicken starter service prompt lovely adding zomato gold top make experience even better deriving recommend
0,liked interior place milimistic simple decent ambience would rate coming food ordered bruschetta pasta best ok cheese ball good though would rate staff
1,food great ordered andhra chicken pizza variant touch andhra flavour prawn n fish risotto fiery chicken meal three dish tasty filling availed zomato gold offer inform placing order initially reluctant accept need inform well advance placing order restaurant manager understanding generated second bill though questioned owner took extra mile providinding customer satisfaction definitely suggest restaurant term food also term polite customer oriented generosity thank frio making visit splendid
1,absolutely love thin crust pizza would definitely go dessert good enough made experience complete service minor improvement
0,wish could make taste chicken nugget offense people liked never worst food entire life dip gave french fry one kindi personally would suggest place anyone
1,dessert ordered tiramisuit one best eaten loved downside place close relatively early dessert joint
1,food ambience great service little bit lower side person bit rude u overall loved place made bday awesome
1,really nice place great food location ambiece placed right near hitex city gachibowli signal junction easy access ambiece good decent visit family friend food place great food everything fresh hand made pizza great thin fish fish finger fresh frozen dessert great well service staff good explain menu well food served fast well
1,hearing much pork rib ordered blazed pork rib belly dance pizza visit ambience good disappointed service long delay serving food proper attention customer requirement key disappointment factor coming main topic food pizza great mixed feel pork rib always like meat spicy barbequed sauce little sweet liking limited knowledge consistency meat overall food served good place people like spiciness zomato gold overall bill
1,food service ambiance visited place dinner yesterday night would say first visit nice pretty empty reached later restaurant got occupied ordered mezze platter frio signature chicken wing starter mezze platter flavourful good quantity chicken wing also delicious barbecue one favourite main ordered barbecue pork rib greek chicken souvlaki dish absolutely delicious really liked flavour chicken souvlaki staff courteous friendly good experience together
1,good quality food tasted baby back rib delicious one friend ordered pizza though presentation standard taste ambience place improved slightly dull cramped moment though lot place foodwise must visit
0,pizza look like pieced together left overs! cheese hard slice look old disappointed order quite frequently frio second time getting pizza condition
1,expensive good food especially italian finger food decent service though could better good location seating decent view
0,reviewing delivery order ordered spaghetti aglio e olio place soaking oil less quantity packing seemed like done hurry minimum care spoonfork tissue given pack really liked way backout came adding olive cherry tomato keeping oil aside taste good however scope improvement read good thing place food expect like
1,frio one favourite place go gachibowli since opened i’ve pretty much tried dish staff cordial efficient black toned decor avantgarde quality food hasn’t deteriorated last year must try dish menu – glazed pork rib sinful heavenly! chermoula grilled fish house chicken salad turkish lamb pizza mushroom fricasse pasta
1,food best hyderabad far music match general ambience concept restaurant quite good service great mocktail average best mushroom khari paella must try
1,coffee place one ever small cozy place good food something everyone need tackle hectic week take break everyday stress broccoli cheese aglio olio must coffee lover must try
1,excellent evening frio well done coffee stuffed chicken breast place cozy always full nice friendly people
1,food delicious ambience quite good coming food service staff manoj everyone good mushroom starter yummy
0,went weekend afternoon friend place completely empty! service good food pasta completely bland pizza stretchy! told add spice reheated brought back ambience okay worth going that! good experience all!
1,really enjoyed lunch place server mr sachin really nice helped u order recommendation topthe pizza best must try ravioli like pasta place laidback friendly vibe
1,always loved place quick food tasty one staff friendly smile face specially manoj must try mushroom khari
1,wow ambience pretty cool loved food ordered frio signature chicken wing bruschetta starter pork rib pan seared fish main course course tiramisu dessert haven’t expected yummy delicious tiramisu palate thanks delicious food definitely would recommend however felt bruschetta taste overpowered olive supposed
1,visited restaurant brunch team service expected would give star coming food taste good fish ok chicken ok pizza tasty
0,food quality ambience service whenever menu restaurant limited generally expect taste phenomenon thing ordered okay pasta thin sauce also pasta properly cooked
0,rated well zomato expected impressive ambiance mediocre food average find anything special also really much option menu
0,overall experience service food quality able decide taste horrible value money dont know really liked place much usually avoid bad rating first time really left fav chicken wing table bad taste attach image soon
0,ordered food home delivery one line instruction garlic bread prepared without spice fulfilled ok delivery chicken ordered vegetarian cheese ball received chicken! ever trust frio bistro!
0,serve small portion worth price service good tried pizza pasta fiery chicken signature dish none average taste price could better zomato gold redeemed giving extra star service staff helpful prompt
0,high expectation one disappointed talking food taste average ordered pasta pizza good thing liked place ambience decent coming service waiter humble order took hour reach u table overall average experience
1,star ambiencethe place super cosy make feel ease feel like leaving! vegetarian veg food pretty good garlic bread otherworldly! overall place little pricey still worth
0,funny experience main course quite satisfying desert total let ground floor could definitely ventilation fume washroom drive everyone away
1,awesome place ! food great service nice view worth going spending time surprise gold privilege nevertheless pleasant place spend time friend family
1,late sunday evening decided go frio pulling others hair hour call restaurant close minute gracious enough take order also served u well food good almost pasta risotto curry cream risotto chicken broccoli chicken used scarcely maybe put meat lover pasta though perfect spicy like want penne well cooked thanks taking u frio cold sunday night back
1,good place visit ambiance awesome best place hangout friend food yummy starter good overall experience awesome
1,star less bad look server gave mentioned gold! rest amazing food tiramisu chocolate dessert best area
0,place last month quite peaceful place many people ordered drink pizza pasta somehow felt pizza could little better taste good cooked properly literally topping except chicken pasta clearly upto mark given specific instruction taken care also later billing confusion gold membership inform staff tge beginning zomato gold however sure well communicated management billing said informed gold membership earlier clearly quite understood whats problem communicated beginning charge differently gold membership people offers? ?
1,food okay overall mocktail much tried chef special fish upto mark single iota ambience definitely big plus though nice view cityscape service experience also pleasant
0,place list long time decided check badly disappointed mild mushroom soup bland serve soup order soup instead red rooster pizza taste gachibowli fried chicken disaster stuffed grilled chicken breast face saver place regular water served dust floating get bottled water would never go place recommend anyone either price higher side worth
0,unprofessional staffs!! don’t even know serve food request!! whatever ask 1st answer “no” also communication issue disappointing! !
1,went frio bistro lazy sunday evening it’s easy find cozy place right main road portion made one person filling alfredo pasta hand one best pasta i’ve city starter good filling mocktails fun tasty drink tomato olive bruschetta highly recommended chilli cheese roll spinach corn cheese ravioli artichoke baby corn la plancha cranberry kiss highly recommended mojito ambience food cost efficiency could higher zomato gold saviour
1,good food nice ambience quick service ordered veg pasta good pizza average taste cheese roll super cheesy crispy like food cold coffee also quite good
0,place amazing smell bathroom pee entered hillariously manager seemed barely aware horrible stench promised spray lamb pizza suspect used sauce kheema good salty likely cu meant eaten spaghetti mezze platter enough one person barely literally single plate filled dip bread size palm without finger dessert place shine apparently think tiramisu soggy cake? fondant cake taste still maida understand concept manager barely give shit apologize go bad
1,great place good food okaish ambience friend went lunch ordered stuffed chicken breast chef special coloum dish great also looked nutritious would recommend place give try may like
1,restaurant twice last month taste food really nice like lot like mushroom khari overall service nice good experience
1,really good food friendly staff pork rib must try food well cooked well presented menu lot interesting dish
0,somedays decent somedays good yesterday ordered fish paella rice tasteless dipped chilli water love spicy food like also ordered lamb bolognese dish look like recycled generic masala mixture pungent
1,place huge classy good enough nice peaceful meal went dinner ordered pizza arabiata pastaboth veg pizza thin crust one best crust like original taste tomato pasta retained taste
1,interesting menu backed execution variety continental cuisine tried one first place seen try spanish paella hyderabad good value
1,pal lunch tried pizza ravioli good whole review updated soon place good ambience
0,would rate star mediocre restaurant different cuisine food ok first minestrone soup exotic vegetable pasta tangy taste good mezze platter averagehumus good pita bread upto mark thin crust pizza farmer orelanto good nice crust among desert ordered chocolate fondant best right amount sweetness presentation every dish superb staff polite good place quiet dinner improve food taste though
1,awsome always! keep up!
1,veg guy review good restaurant soup taste nice pizza crust good thin crispy good olive spinich flavour rosetto test good moctain taste ok improve choice option taste service staff good attention interior restaurant fine zomato gold applied got good discount veg start choice
0,good food friendly customer service server way unfriendly overall average experience would request management improve quality staff serving food attitude need improve
0,average food cheese garlic bread pizza white sauce pasta cheese garlic bread good pizza lof oil pasta sauce bit dry like much staff ambiance good
0,frio bistro located gacchibowli tilt went couple friend ordered belly dance pizza ravioli pizza damn good nice crisp crust topping perfect coming ravioli disappointed way much pepper taste sauce wasn’t satisfactory either service ambience pizza ravioli overall
0,sophisticated calm place eat big fan stuffed cheese steak chicken breast stuffed cheese spinach served mashed potato veggie sangria mark chocolate shake also average would definitely go pasta stuffed steak
0,ordered spinach cheese cream ravioli spicy tomoto pasta spinach cheese cream ravioli delicious expected white sause pasta red sauce pasta pit master oizza good cheese lover good thin crust taste awfuloverall overpriced taste great ok ok
0,really high expectation frio bistro would toeat list food average pasta chicken sausage paella cheesecake nothing really sooo yummyout world really costly staff courteous however probably come
1,great pizza decent rissoto wifi mentioned difficulty using gold network would recommend place friend
1,hummus hummus hummus went crazy hummus already twice nice variety international cuisine desert looked decor go evening ! must try’s mezze platter prawn fish paella chicken chilli nugget
0,careful ordering mix vegetarian non vegetarian food good chance get served non vegetarian dish instead veg version staff bit clueless lazy service overall ok place run well cause location big portion size nothing great distinctive review strictly based lunch experience sure magic happening dinner time
1,food drink amazing herethe beer cocktail good service also goodthe ambience vertical soothing also serve coffee awesome
0,ambience excellent food much ordered half n half pizza margarita bbq chicken pizza mark second dish ordered alfredo chicken pasta pasta sauce liquidish chicken undercooked visited restaurant awesome experience used zomato good visit sure anything food taste pizza slice left restaurant said pack leftover food said order rule zomato said would rather throw left dustbin give customer strange rule zomato relook guideline
1,looking authentic italian pizza place loved food esp pizza pasta service good ambiance totally worth visit
1,great service especially barman took care kid need small gesture go long way would strongly recommend restaurant thank frio
1,nice place date went sunday afternoon service fast ceasar salad good spinach cream cheese ravioli okay
1,colleague service excellent vegetarian food good colleague liked nonveg dish lot ambience decent would visit try option veg
0,lunch honestly speaking good expectation really food satisfy taste bud soup rustic itallian minestrone good start begin assuming something different ordered gacchibowli fried chicken realise another version kfc friend chicken little disappointing main course stuffed chicken breast descent world taste ok descent ambience ok food service improved lot sure second time visit place rest try sure may lucky fortunate get better taste food
1,awesome food keep rocking guy lunch yesterday cheese cake awesomei visiting place frequentlywill suggest friend also
1,good place food good increase quantity little bit service fast enough ambience good overall liked place
0,looking good rdviews thought food would greatbut notdominos pasta far better thisi orderd salsa pasta cost rsnot upto markthen ordered veg item nd good justify price alli ate better pasta office restaurents half pricenot happy food quality though ambience nd service goodmay b veg dont hve better quality food
1,frio bistro little quaint place tucked away somewhere crowded area gachibowli decor pretty place looked cosy nonveg pizza chicken wing starter equally good highlight meal pork rib served veggie mashed potato pork soft succulent melted instantly mouth one could easily say prime moment dine frio bistro dessert good well could better overall it’s nice place visit want comfortable meal midst hustle bustle city would definitely go back joint amazing pork ribs!
0,food good service great staff super courteous food really make go wow amazing good world great place hang bacon pizza alfredo pasta prawn fish paella visit mushroom risotto mushroom risotto great! bacon pizza bit pizza sauce like taste raw red pepper paella finished hot chocolate amazing looking forward trying dish next visit
1,really good tastetried twice time good experience good ambience vallet available courteous staff go place repeat without doubt
0,wish could give option record deserves strong closer tried pizza chicken breast stuffed spinach spaghetti followed desert turkish pizza stand dish u expect others also good would go sure tiramisu although looked smelled great biggest let bakhlava okay bad attempt cheese cake hand yumm overall would recommend place word caution expensive side ended paying per head
0,family lunch visit hyderabad suggested son settled meal went suggestion steward starter mushroom khari turned good choice son wanted lamb doner kebab pita pocket okay spicy tomato arabitta turned tasteless flavour less offering informed steward got fresh one made personally supervising turned saucy trace parmesan cheese probably could piece penne finally meal concluded tiramisu bigger disappointment
1,awesome place people love continentals european totally impressive frio team hospitality favorite english chese ball chese cake
0,unhappy mezze platter taste took min prepare food spite showing expected delivery time min satisfied service taste thumb
1,one fav place eat italian foodwhenever feel like good italian food come place try different dish love garlic bread pasta thin crust pizza rice item etc etc love italian food cheesy food must try place recommendation try blueberry cheese cake got eggless really awesome prefer zomato gold u njoy u get dish free ambiance food service keep cheers!! !
0,good used beused like pasta lot turned big downer time degraded quality definitely lost repeat customer
1,well know famous karachi biscuit whole range stuff eat outlet mini pizza fry puff panini sandwich ofcourse whole range biscuit dry fruit cake chose well wont come without buying anything trust fun karachi bakery cheers!
1,visited gachibowli outletambience really nicei tried different kind pastry fast food one word pastry awesome pastry big enough difficult finish single personfoods also nice quantity quality food goodlove visit
1,new hyderabad ordered chocolate cake wedding anniversary really delicious got home delivered fast go chocolate cake anytime!
1,nice place eat enjoy within budget biscuit famous various imported chocolate well behaved staff management start website deliver food
1,totally loved cooky amazing cooky affordable price tried osmaniakeshar pista fruit cooky many variety candy loved
1,really good pasteries really loved still enjoy flavour ! place also comfortable went gang little time!
1,omg!!! hyderabad vacay happened famous bakeryfallen love hybd bakeryhd vlvte cake n cheese cakeeach n evry cake stole heartbig love
1,fan karachi bakery since childhood best place snack ie biscuit sandwich pasta chocolate recently gachibowli outlet tried cheese egg club sandwich muffin absolutely spot usual good place wl definitely recommend
1,karachi bakery various item cake biscuit snack several variety biscuit available include famous osmania biscuit cake pastry also good taste quality
1,karachi bakery time favourite like dropin place quick snack sugarchocolate craving biscuit also famous prefer coconut biscuit chocolate one busy munching click picture might upload find old pic must visit week
1,really amazing burger different taste usual karachi crispy veg burger crispy bread came chip must try
0,love karachi taste issue food ordered pastry asked given parcel threw pastry box spoon given however pastry awesome! !
1,loved bakery amazing variety biscuit cooky n variety pastry plus tit bit u would understand place allabout usp chain reasonable pricing affordable surprised paying much bangalore decent bakery must visit case u r hyderabad
0,snack item nice pasta good also tried cupcake also good bit sweet ambience good sofa seating available
1,love dessert tried almost variety blueberry cheesecake time fav ! though also love sandwich red velvet cupcake osmania biscuit must buy thing leave hyderabad
1,best bakery shopif want give something decent gift represent hyderabad friend family give beacuse bakery set remark elligence whenever confused buy give gift friend give something
1,amazing combo karachi bakery combination good garlic bread pasta pizza chicken wing chicken manchuria noddle thing lip smacking
1,food even though store area dining liked vada pav cupcake amazingggggg pastry everything else poster food quote like diet chip name say diet tasty moon shaped biscuit store go again? definitely! many time already continue go
0,visited 27th nov morning around 11am pick cake outlet medium crowded pick cake go ahead billing see one three billing counter operating although second one cue family whose billing process basket filled item approx would item less min cue extended till people waiting billing asked manager operate billing counter replied manpower frustrated cue asked manpower one billing counter machinery available replied money hire! experience!
1,serve delicious well presented cake tried many cake pastry outlet one like blueberry cake new york cheese cake chocolate truffle litchi cake red velvet
1,one finest bakery name enough attract tourists! one quick bite place choosing wide variety menu! ordered egg sub focaccia sandwich! must say sandwich delicious!! amazing one tasted! service staff always polite value money good value compared quality! ambience always love place feel wow place shop!
1,outlet multiple time single occassion find store less crowded name store sufficient tell quality thing available fresh cake also really good wide variety cooky favourite
1,one popular shop famous hyderabad bakery biscuit apart signature fruit biscuit place offer wide variety cooky munchies pastry cooky cake quick bite red velvet custard cup cake hot soft delicious cupcake molten custard
1,popular confectionery chain hyderabad known karachi biscuit mostly good gifting option friend relative also offer range pastry cupcake macaroon cheesecake savory like burger sandwich pizzasand price reasonable
1,another brand associated city hyderabad like paradise bawarchi almost every passenger flying hyderabad airport package karachi bakery hisher hand per observation found outlet nearby staying walked post lunch buy stuff back home chennai got nice ambiance enter see box box different shape size ready taken took couple box premium assorted biscuit box consisted fruit biscuit osmania salted one pistachio cashew biscuit also another fruit biscuit box office
1,hey hyderabadiissss!! everyone hyderabad must visited place store happiness chocolate cooky cake pastry bakery namkeen snack many thing took away osmania biscuit banana chip potato chip salted cooky taste osmania biscuit must try long masala banana waffers must try price service staff give next visit? an always hyderabad
1,one best place get bakery dessert requirement fixed! goood become household name reckon rainbow pastry fruit biscuit one die for! keep flag high!
0,ordered one cake friend birthday thot less cream bready cake satisfied try new soon
0,good chain bakery city well give quite decent quality quantity food issue ordering karachi bakery cheese burst sandwich french fry foot long get cold n loos freshness home delivery well request karachi bakery find alternative
1,clearly place life upto name reputation one best pastry economical aswell tried almost item pastry snack mostly upto mark really like pizza ceaser salad sandwich pastry chocolate roulade must
0,dry item pastry juicy sandwich worst taste muffin ok price high lower taste improved alot
1,time favorite sweet lover ferrero rocher pastry must try also nutella cupcake die perfect blend chocolate sugar also try oreo pastry
1,best famous bakery product nice collection cake event must try icecream cake pastry hyderabad must place yo visit
1,apart speciality almond biscuit live counter light food tried hyderabadi veg grill sandwich masala french fry lived expectation item completely cost effective would like try dish
0,ntg
1,famous bakery hyderabad must go place pastry lover scrumptious pasta pizza well item pretty good pocket friendly favourite item place karachi special pizza chocolate truffle fruit cake creamy alfredo pasta chocolate shake vegetable garden sandwich
1,time one realizes life going without exactly happened tasted red velvet cupcake heaven mouth even got half dozen packed relished everytime put mouth vanilla cupcake chocolate frosting red velvet cupcake beyond awesome
0,fried french fry buy one get one bengali sweet limited shelf life guessed right almost close expiry spicy pasta despite asking spice manager site complain bring someone wanna embarrass
1,good
1,pizza lil burnt
1,tasty
0,cake damaged
1,giving coz take different cake one chose
0,pastry v bad conditionit coming v bad smell
1,perfect delivery good service
1,good
0,one worst food burger bun old hard absolutely uneatable fried rice uncooked uneatableworst experience eversirf naam bada haifood pathetichowever zomato goodno prob food
1,good
1,kk
1,excelent man good manner
0,wrong order received ordered pizza received olive mushroom boat
1,good
1,truly said legend baking karachi bakery osmania biscuit must try everyone there! pleased ended buying box osmania biscuit also fruit biscuits! great experience thank you!
0,good
1,nice
0,cake spoilt restaurant zomato ready refund amount
1,decent
1,great collection cake sometimes base wattery rest assured taste great quality mantained taste cream yumm also offer variant design type cake heaven biscut variant
1,good
0,kept name cake
1,nice
0,item missing
1,good
1,good service
1,good delivery man
1,hyderabad must visited tasted it’s biscuitscookies dessert cooky dessert cake pastry great doubt coming ice cream introduced recently well good one thing packed snacksnamkeen think it’s price rest ambience lighting great nice place sit hangout
0,much cheese also smelled stale
1,good behavior delivery guy
0,nice
1,good
0,wafer sent burger
0,osmania biscuit die famous fruit biscuit get overwhelming sometimes large amount different flavor biscuit people really try going main outlet
1,great! !
0,received pizza baked properlyraw inside instead pasta ordered initially didn’t like pizza accept order running short stock
1,good
0,nice
1,good
1,good
1,good
1,good
0,name written history cake
1,good
1,good
1,cake yummy
1,good
1,awesome pastries! ordered four pastry chocolate truffle black forest fruit fantasy fresh fruit zomatoall yummy everyone family loved it! first time ordered pastry karachi best till date must try fruit fantasy chocolate truffle
1,awesome
0,food spice salt
1,good service mohammed
1,time delivery
1,loved pastry snack biscuit world famous outlet gachibowli heaven biscuit cake lover get lot variety
0,cake stale
0,less quantity given
0,butterscotch cake ok syrup added lot came till delivery person delivered cake cover became wet taste okay
0,big expectation experience horrible got burnt pizza need refund even eat pizza way attach picture feedback please send email address share picture pizza
1,chocolate truffle cake 400g value money
1,good
1,excellent
0,worst taste
0,pizza taste anything like pizza stale broccoli know kind sauce used atleast hot well cooked ever order pizza
0,tried irani chai pasta sandwich karchi cafe taste great feel cafe really hyped taste go according expectation
0,one worst service would ever come across two incident cafe feedback given even reviewed first time ordered irani chai took 1hour serve one first chais ever consumed served broken glass disappointed second time female friend wanted use washroom extremely dirty smelling it’s sad see disappointment brand like karachi
1,staff polite friendly understand customer problem like unable eat continental plate served noticed served extra plate ask ambiance cafe nice full old stuff photograph plant well u also put plant table food good quantity enough place became one fav frequently started visiting place think people give try love plant stuff food ambiance
0,food okay ambience good waiter behavior good zomato guy came receive order asked glass water denied told wait outside
0,bad service askfor glass water time one waiter pass message another one doesn’t care!!!! horrible service never going back
1,place eye catching ambience small cafe best quick meeting short break etc tried pasta bit spicy good taste
1,mind soothing place may find childhood stuff aroma around great place hang friend couple food price beyond limit
1,looking cute place date chai among top loved pasta jam roll wow cannot wait go
0,man! hell giving high rating useless cafes? yesterday went one cafe seeing zomato rating horrible today went even exceeded cafe today term pure patheticness cafe service rude slow pathetic wonder bad would make self service food bad certainly worth high price guy least bothered tell time ask bill one drink ordered available let alone bring drink along food know inflated rating hyderabad working hometown place like would hardly touch star rating zomato
1,nice place hangout friend also must say thar hidden gem gachibowli take back different world creative ambience polite staff great chai stylish vintage decor
1,recently visited place food ambience service place amazing interior cafe without good interior worth go rustic feel food really good amazing north indian mughlai food serve service okayish
1,restaurant deserves special mention superbly amazing keema pav!! usually eat mutton dish restaurant prefer homemade keema pav served reminded home good! even ordered baida roti good interesting take way serving quite big compared charge for! suleimaani chaai also deserves special mention good ordered twice ambience also good! old ad poster put wall really reminded old parsi restaurant mumbai
1,love ambience rustic feel recommend chai baked good service good everything reasonably priced
1,ambience literally brings vintage feel service place brilliant visited place firstly ordered bun maska sulaimani chai really liked also chicken kabiraji personally felt could slightly better
